Seq,GameSeq,DimDateKey,DimTeamKey,HomeAway,SU_Win_Flag,ATS_Win_Flag,TeamScore,Off_Pass,Off_Run,Def_Pass,Def_Run,Int_Rt,Def_Int_Rt,Fuml_Rt,Pen_Rt,Yrd_Winner,DefRank,Pass_Yards,Rush_Yards,Sack_Yards,Int,Net_Fuml,Pass_TDs,Rush_TDs,Other_Points,tot_yrd_last_10,tot_yrd_season,tot_ypg_last_10,tot_ypg_season,last_10_game_ypg_rank,season_ypg_rank
293,201810,20181111,26,0,1,0,20,8.185185185,4.346153846,3.975609756,5.181818182,0.037037037,0,0,0.113207547,1,0,222,113,1,1,0,2,0,6,4112,3416,373,379,25,23
296,201810,20181112,27,1,0,1,23,6.41025641,4.275862069,5.375,4.217391304,0.051282051,0,0,0.147058823,1,0,250,124,0,2,0,1,1,9,3528,3066,320,340,9,11
294,201810,20181111,28,0,0,0,31,3.533333333,8.029411765,7.219512195,6.47826087,0,0,0.015625,0.109375,0,0,141,273,35,0,1,3,1,3,3873,3430,352,343,19,15
281,201810,20181111,29,1,1,1,36,7.219512195,6.47826087,3.533333333,8.029411765,0,0,0,0.15625,1,0,307,149,11,0,0,2,2,8,3401,2918,309,324,6,8
287,201810,20181111,30,1,0,1,3,9.069767442,4.291666667,5.4,4.64,0.046511627,0,0.059701492,0.074626865,1,0,398,103,8,2,2,0,0,3,3839,3150,349,350,18,18
286,201810,20181111,31,1,1,0,34,8.185185185,4.166666667,4.804347826,2.105263158,0,0,0.047619047,0.063492063,1,0,235,150,14,0,0,2,2,6,3940,3705,358,370,20,21
276,201810,20181111,32,0,1,0,16,5.4,4.64,9.069767442,4.291666667,0,0.046511628,0,0.145454545,0,0,170,116,8,0,0,1,0,9,3989,3470,362,385,21,24
307,201811,20181118,1,1,0,1,21,5.714285714,4.967741936,4.4,4.606060606,0.095238095,0,0.019230769,0.134615384,0,0,128,154,8,2,0,3,0,0,4162,3679,378,367,24,22
310,201811,20181118,2,1,0,1,19,6.945945946,4.444444444,5.117647059,4.551724138,0.027027027,0,0,0.036363636,1,0,274,80,17,1,0,1,0,12,3322,3110,302,311,4,5
309,201811,20181118,3,1,1,1,24,6,4.907407407,5.342105263,3,0.047619047,0,0.013333333,0.066666666,1,0,138,265,12,1,0,0,2,10,4640,4337,421,433,26,26
299,201811,20181118,5,0,0,0,19,7.43902439,3.5,5.52631579,3.615384615,0.024390243,0,0,0.035087719,1,0,331,56,26,1,0,3,0,-2,3698,3460,336,346,12,15
312,201811,20181118,6,1,1,0,25,4.84375,3.794871795,4.791666667,1.571428571,0.0625,0.041666667,0.014084507,0.070422535,1,0,160,148,5,2,1,1,0,18,3244,3052,294,305,1,4
300,201811,20181118,7,0,0,0,21,5.342105263,3,6,4.907407407,0,0.047619048,0,0.129629629,0,0,207,48,4,0,0,2,1,0,3251,2901,295,290,2,1
301,201811,20181118,9,0,1,0,22,5.117647059,4.551724138,6.945945946,4.444444444,0,0.027027027,0.015873015,0.031746031,0,0,191,132,17,0,0,0,2,8,4116,3874,374,387,22,24
317,201811,20181118,10,0,1,0,23,6.575757576,5.684210526,7.97826087,3.653846154,0,0.043478261,0,0.134615384,0,0,217,108,0,0,0,0,3,2,3764,3435,342,343,15,13
320,201811,20181118,11,1,1,1,20,5.52631579,3.615384615,7.43902439,3.5,0,0.024390244,0,0.015625,0,0,215,94,5,0,0,1,1,6,3720,3368,338,336,13,11
297,201811,20181115,12,0,0,1,24,8.285714286,3.692307692,5.441176471,4.942857143,0,0,0,0.104166666,0,0,311,48,21,0,0,2,1,3,3490,3257,317,325,8,9
302,201811,20181118,13,0,1,0,23,5.703703704,4.483870968,2.704545455,4.275862069,0.074074074,0.045454546,0.034482758,0.120689655,1,0,181,139,27,2,1,1,0,16,3794,3435,344,343,17,13
305,201811,20181118,14,1,1,0,38,9.21875,3.642857143,4.382352941,3.48,0,0.058823529,0.033333333,0.116666666,1,0,295,102,0,0,0,3,2,3,3359,3148,305,314,6,7
308,201811,20181118,15,1,0,1,16,1,4.162790698,5.714285714,2.363636364,0,0.06122449,0.029850746,0.164179104,0,0,64,179,40,0,1,0,1,9,3534,3175,321,317,9,8
321,201811,20181119,16,0,0,0,51,8.530612245,4.9,6.388888889,3.619047619,0.061224489,0,0.028985507,0.188405797,1,0,448,98,30,3,2,6,0,9,3942,3942,358,358,20,20
303,201811,20181118,18,0,0,1,20,4.791666667,1.571428571,4.84375,3.794871795,0.041666666,0.0625,0.016129032,0.064516129,0,0,246,22,16,2,1,2,0,6,3345,3025,304,302,5,2
313,201811,20181118,20,1,1,0,48,11.65625,4.675675676,3.333333333,4.833333333,0,0.083333333,0,0.115942028,1,0,373,173,0,0,0,4,2,6,3856,3579,350,357,18,18
314,201811,20181118,21,1,1,0,38,7.318181818,5.258064516,9.263157895,5.033333333,0,0.105263158,0.037735849,0.150943396,0,0,196,163,35,0,0,2,2,10,4127,3822,375,382,23,23
318,201811,20181118,23,0,1,0,23,4.4,4.606060606,5.714285714,4.967741936,0,0.095238095,0.014705882,0.058823529,1,0,173,152,19,0,0,2,0,9,3695,3401,335,340,11,12
304,201811,20181118,24,0,0,1,7,3.333333333,4.833333333,11.65625,4.675675676,0.083333333,0,0,0.125,0,0,138,58,18,3,0,0,1,0,3952,3511,359,351,21,16
319,201811,20181118,25,0,1,0,20,5.714285714,2.363636364,1,4.162790698,0.061224489,0,0,0.05,1,0,297,26,17,3,0,2,1,-1,3258,3038,296,303,3,3
306,201811,20181118,26,1,0,1,22,7.97826087,3.653846154,6.575757576,5.684210526,0.04347826,0,0,0.194444444,1,0,384,95,17,2,0,2,0,8,3932,3581,357,358,19,20
298,201811,20181115,28,1,1,0,27,5.441176471,4.942857143,8.285714286,3.692307692,0,0,0.028985507,0.086956521,1,0,205,173,20,0,1,2,1,6,3579,3263,325,326,10,10
322,201811,20181119,29,1,1,1,54,6.388888889,3.619047619,8.530612245,4.9,0,0.06122449,0.04,0.106666666,0,0,379,76,34,0,2,4,1,19,4437,4437,403,403,25,25
315,201811,20181118,30,0,0,1,35,9.263157895,5.033333333,7.318181818,5.258064516,0.105263157,0,0.014705882,0.058823529,1,0,359,151,7,4,0,2,2,7,3727,3541,338,354,13,17
316,201811,20181118,31,0,0,1,10,4.382352941,3.48,9.21875,3.642857143,0.058823529,0,0.016949152,0.13559322,0,0,176,87,27,2,0,1,0,3,3772,3573,342,357,15,18
311,201811,20181118,32,1,0,1,21,2.704545455,4.275862069,5.703703704,4.483870968,0.045454545,0.074074074,0.01369863,0.08219178,0,0,154,124,35,2,0,1,2,0,3366,3129,306,312,7,6
345,201812,20181125,1,0,0,1,10,3.285714286,2.583333333,5.916666667,5.933333333,0.047619047,0,0.022222222,0.066666666,0,0,87,62,18,1,0,1,0,3,3561,3561,323,323,9,9
325,201812,20181122,2,0,0,1,17,5.716981132,1.625,6.375,4.838709677,0.018867924,0.041666667,0.072463768,0.028985507,1,0,340,26,37,1,3,2,0,3,3868,3868,351,351,18,18
343,201812,20181125,3,1,1,0,34,6.538461539,5.627906977,4.594594595,3.52631579,0.076923076,0,0.014492753,0.086956521,1,0,174,242,4,2,0,1,1,20,4083,4083,371,371,24,24
339,201812,20181125,4,1,1,0,24,8.421052632,4.771428571,3.346153846,5.794871795,0,0.076923077,0.037037037,0.24074074,1,0,160,167,0,0,0,1,2,3,3345,3345,304,304,4,4
344,201812,20181125,5,1,0,1,27,8.533333333,8.148148148,9.242424242,2.678571429,0.033333333,0,0.087719298,0.052631578,1,0,256,220,0,1,0,2,1,6,3716,3716,337,337,13,13
323,201812,20181122,6,0,1,0,23,5.095238095,2.533333333,5.2,4.625,0,0.05,0.017543859,0.052631578,0,0,226,38,12,0,1,2,0,9,3710,3710,337,337,13,13
350,201812,20181125,7,1,0,1,20,4.914893617,6.45,9.923076923,2.4,0.021276595,0,0.014925373,0.19402985,1,0,243,129,12,1,1,2,1,-1,4334,4334,394,394,29,29
348,201812,20181125,8,0,1,0,35,9.923076923,2.4,4.914893617,6.45,0,0.021276596,0,0.114754098,0,0,258,84,0,0,0,4,1,0,4667,4667,424,424,30,30
327,201812,20181122,9,1,1,0,31,6.485714286,4.294117647,5.707317073,4,0,0.073170732,0.014492753,0.057971014,1,0,258,146,31,0,0,2,2,3,3822,3822,347,347,17,17
337,201812,20181125,10,1,1,0,24,5.7,5.391304348,7.333333333,4.6875,0,0.033333333,0,0.113207547,0,0,184,124,13,0,0,2,1,3,3471,3471,315,315,7,7
326,201812,20181122,11,1,0,1,16,5.2,4.625,5.095238095,2.533333333,0.05,0,0,0.078125,1,0,222,111,14,2,0,0,2,2,3346,3346,304,304,4,4
347,201812,20181125,12,0,0,1,17,4.5625,4.315789474,7.7,3.137931035,0,0,0.019607843,0.078431372,0,0,172,82,26,0,1,1,1,3,3289,3289,299,299,3,3
352,201812,20181126,13,1,1,0,34,5.428571429,8.264705882,7.482758621,4.565217391,0,0,0.016129032,0.048387096,1,0,181,281,29,0,0,2,2,6,3567,3567,324,324,10,10
340,201812,20181125,14,1,1,1,27,8.384615385,4.538461539,7.615384615,4.52,0.051282051,0,0.03076923,0.107692307,1,0,337,118,10,2,1,3,0,6,4153,4153,377,377,26,26
349,201812,20181125,15,0,0,1,21,3.346153846,5.794871795,8.421052632,4.771428571,0.076923076,0,0,0.153846153,0,0,107,226,20,2,0,1,2,0,3113,3113,283,283,1,1
329,201812,20181125,17,0,0,0,24,7.615384615,4.52,8.384615385,4.538461539,0,0.051282051,0.039215686,0.196078431,0,0,201,113,3,0,1,2,1,3,3877,3877,352,352,20,20
338,201812,20181125,18,1,1,0,24,7.7,3.137931035,4.5625,4.315789474,0,0,0,0.086956521,1,0,325,91,17,0,0,3,0,3,3653,3653,332,332,12,12
330,201812,20181125,19,0,1,0,27,9.129032258,5.972222222,5.361702128,4.933333333,0,0.021276596,0,0.164179104,1,0,283,215,0,0,0,2,1,6,3954,3954,359,359,21,21
328,201812,20181122,20,1,1,0,31,6.375,4.838709677,5.716981132,1.625,0.041666666,0.018867925,0.018181818,0.054545454,0,0,162,150,9,1,0,4,0,3,4149,4149,377,377,26,26
331,201812,20181125,21,0,0,0,22,6.538461539,7,6.193548387,4.379310345,0.025641025,0,0.017543859,0.192982456,1,0,276,126,21,1,0,1,1,8,3959,3959,359,359,21,21
341,201812,20181125,22,1,0,1,13,5.361702128,4.933333333,9.129032258,5.972222222,0.021276595,0,0,0.129032258,0,0,264,74,12,1,0,1,0,6,4043,4043,367,367,23,23
332,201812,20181125,23,0,0,1,17,4.594594595,3.52631579,6.538461539,5.627906977,0,0.076923077,0.017857142,0.071428571,0,0,182,67,12,0,1,1,1,3,3146,3146,286,286,2,2
342,201812,20181125,24,1,1,1,25,6.193548387,4.379310345,6.538461539,7,0,0.025641026,0,0.116666666,0,0,214,127,22,0,0,1,1,11,3861,3861,351,351,18,18
346,201812,20181125,25,0,0,1,17,7.333333333,4.6875,5.7,5.391304348,0.033333333,0,0.052631578,0.065789473,1,0,452,75,12,2,2,2,0,3,4095,4095,372,372,25,25
336,201812,20181125,26,1,1,0,45,5.916666667,5.933333333,3.285714286,2.583333333,0,0.047619048,0.015151515,0.06060606,1,0,236,178,23,0,1,3,3,3,3797,3797,345,345,16,16
334,201812,20181125,27,0,0,1,9,4.638888889,6.166666667,7.58974359,3.483870968,0.055555555,0,0.016666666,0.133333333,0,0,194,148,27,2,0,1,0,2,4156,4156,377,377,26,26
333,201812,20181125,28,0,1,0,30,9.242424242,2.678571429,8.533333333,8.148148148,0,0.033333333,0.016393442,0.06557377,0,0,322,75,17,0,0,2,1,9,3765,3765,342,342,15,15
335,201812,20181125,30,1,1,0,27,7.58974359,3.483870968,4.638888889,6.166666667,0,0.055555556,0,0.128571428,1,0,304,108,8,0,0,2,1,6,3566,3566,324,324,10,10
351,201812,20181126,31,0,0,1,17,7.482758621,4.565217391,5.428571429,8.264705882,0,0,0.038461538,0.134615384,0,0,260,105,43,0,1,2,0,3,3465,3465,315,315,7,7
324,201812,20181122,32,0,0,1,23,5.707317073,4,6.485714286,4.294117647,0.073170731,0,0.032786885,0.06557377,0,0,251,80,17,3,0,2,1,2,3410,3410,310,310,6,6
355,201813,20181202,1,0,1,0,20,4.178571429,6.275862069,4.333333333,4.260869565,0,0,0.052631578,0.122807017,0,0,133,182,16,0,0,0,2,6,3708,3962,337,330,15,12
364,201813,20181202,2,1,0,1,16,2.1,2.266666667,5.392857143,4.224489796,0,0,0.044444444,0.177777777,0,0,97,34,34,0,1,1,0,9,3124,3269,284,272,2,1
372,201813,20181202,3,0,1,0,26,5.392857143,4.224489796,2.1,2.266666667,0,0,0.051948051,0.116883116,1,0,159,207,8,0,1,0,1,19,4275,4481,388,373,29,26
356,201813,20181202,4,0,0,0,17,5.8,6.387096774,3.444444444,2.608695652,0.057142857,0.037037037,0.045454545,0.196969696,1,0,217,198,14,2,1,2,0,3,4218,4546,383,378,28,27
377,201813,20181202,5,0,0,1,17,5.47826087,8.842105263,5.617647059,3.8,0.086956521,0,0.015384615,0.107692307,1,0,276,168,24,4,0,2,0,3,4096,4571,372,380,25,29
357,201813,20181202,6,0,0,0,27,5.111111111,3.6875,4.487179487,4.862068966,0.044444444,0.025641026,0.077922077,0.103896103,1,0,258,118,28,2,1,2,1,6,3924,4215,356,351,21,20
365,201813,20181202,7,1,0,1,10,3.904761905,4.826086957,5.869565217,6.411764706,0.023809523,0,0.03076923,0.184615384,0,0,200,111,36,1,2,1,0,3,4097,4398,372,366,25,25
358,201813,20181202,8,0,0,1,13,9.23255814,3.444444444,4.857142857,4.794871795,0.069767441,0,0.019230769,0.115384615,1,0,397,31,0,3,1,1,1,-1,3495,3866,317,322,7,9
354,201813,20181129,9,1,1,1,13,4.8,3.225806452,3.166666667,3.421052632,0,0.033333333,0.045454545,0.121212121,1,0,208,100,40,0,2,1,0,6,3638,4160,330,346,12,18
359,201813,20181202,10,0,1,0,24,5.869565217,6.411764706,3.904761905,4.826086957,0,0.023809524,0.017543859,0.122807017,1,0,143,218,8,0,1,1,2,3,4626,4992,420,416,32,32
369,201813,20181202,11,1,0,1,16,4.5,3.923076923,5.228571429,5.137931035,0.026315789,0.028571429,0.015625,0.125,0,0,208,102,37,1,1,1,0,9,3853,4240,350,353,19,21
373,201813,20181202,12,1,0,1,17,4.333333333,4.260869565,4.178571429,6.275862069,0,0,0,0.094594594,1,0,227,98,6,0,0,1,1,3,3685,4106,335,342,14,16
376,201813,20181202,13,1,1,0,29,4.857142857,4.794871795,9.23255814,3.444444444,0,0.069767442,0.027027027,0.067567567,0,0,197,187,27,0,0,1,0,22,4293,4718,390,393,30,30
360,201813,20181202,14,0,0,1,0,3.636363636,2.5625,4.222222222,2.925925926,0.018181818,0,0.014084507,0.084507042,1,0,224,41,24,1,1,0,0,0,3276,3592,297,299,3,4
366,201813,20181202,15,1,1,0,6,4.222222222,2.925925926,3.636363636,2.5625,0,0.018181818,0.037037037,0.148148148,0,0,132,79,18,0,1,0,0,6,3748,4064,340,338,17,14
380,201813,20181202,16,0,1,0,40,7.763157895,5.8,6.268292683,6.107142857,0,0,0.014705882,0.161764705,1,0,295,174,0,0,1,4,1,5,4176,4538,379,378,27,27
374,201813,20181202,17,1,1,1,21,3.444444444,2.608695652,5.8,6.387096774,0.037037037,0.057142857,0.02,0.16,0,0,115,60,22,1,0,3,0,0,2933,3274,266,272,1,1
382,201813,20181202,18,0,0,1,10,3.586956522,7.307692308,9.71875,4.102564103,0.04347826,0.03125,0,0.084745762,0,0,183,95,18,2,0,1,0,3,4006,4321,364,360,22,23
362,201813,20181202,19,1,1,0,24,9.71875,4.102564103,3.586956522,7.307692308,0.03125,0.043478261,0,0.098591549,1,0,311,160,0,1,0,1,2,3,3432,3742,312,311,6,6
353,201813,20181129,20,0,0,0,10,3.166666667,3.421052632,4.8,3.225806452,0.033333333,0,0.061224489,0.102040816,0,0,111,65,16,1,0,1,0,3,3285,3546,298,295,4,3
375,201813,20181202,21,1,1,1,30,4.487179487,4.862068966,5.111111111,3.6875,0.025641025,0.044444444,0,0.176470588,0,0,197,141,22,1,0,2,0,16,3302,3656,300,304,5,5
381,201813,20181202,22,0,0,0,22,3.75,4.727272727,6.947368421,5.909090909,0.03125,0.02631579,0,0.169230769,0,0,124,156,4,1,0,0,0,22,3496,3838,317,319,7,7
370,201813,20181202,23,1,0,1,33,6.268292683,6.107142857,7.763157895,5.8,0,0,0.057971014,0.115942028,0,0,271,171,14,0,3,3,1,5,4338,4879,394,406,31,31
384,201813,20181203,24,1,1,0,28,7.846153846,3.939393939,4,7.428571429,0.025641025,0.035714286,0.041666666,0.069444444,1,0,306,130,0,1,0,2,1,7,4034,4239,366,353,23,21
368,201813,20181202,25,1,0,1,30,5.673913044,3.823529412,7.184210526,3.863636364,0.02173913,0,0.015873015,0.111111111,0,0,271,65,10,1,0,2,2,2,3528,3884,320,323,9,11
378,201813,20181202,26,0,1,0,33,7.184210526,3.863636364,5.673913044,3.823529412,0,0.02173913,0,0.083333333,1,0,286,85,13,0,0,2,1,12,3527,3832,320,319,9,7
371,201813,20181202,27,0,0,1,16,7.019607843,2.869565217,7.05,5.793103448,0.019607843,0,0.04054054,0.175675675,1,0,386,66,28,1,2,2,0,2,3732,4146,339,345,16,17
363,201813,20181202,28,1,1,0,43,7.05,5.793103448,7.019607843,2.869565217,0,0.019607843,0,0.204081632,0,0,163,168,22,0,0,4,1,8,3550,3869,322,322,11,9
379,201813,20181202,29,0,1,0,30,5.228571429,5.137931035,4.5,3.923076923,0.028571428,0.02631579,0.015625,0.109375,1,0,195,149,12,1,1,1,2,9,3668,4017,333,334,13,13
367,201813,20181202,30,1,1,0,24,5.617647059,3.8,5.47826087,8.842105263,0,0.086956522,0.033898305,0.152542372,0,0,220,95,29,0,1,2,1,3,3839,4056,349,338,18,14
361,201813,20181202,31,1,1,1,26,6.947368421,5.909090909,3.75,4.727272727,0.026315789,0.03125,0.033333333,0.133333333,1,0,273,130,9,1,0,2,1,5,4032,4353,366,362,23,24
383,201813,20181203,32,0,0,1,13,4,7.428571429,7.846153846,3.939393939,0.035714285,0.025641026,0.047619047,0.238095238,0,0,131,104,19,1,0,0,1,6,3908,4194,355,349,20,19
396,201814,20181209,1,1,0,1,3,4.454545455,2.904761905,3.791666667,3.935483871,0.022727272,0,0.03076923,0.123076923,1,0,218,61,22,1,0,0,0,3,3614,4291,328,330,13,13
387,201814,20181209,2,0,0,1,20,4.818181818,4.458333333,3.555555556,5.52,0.022727272,0,0.044117647,0.19117647,1,0,237,107,25,1,1,3,0,-1,3566,4272,324,328,12,12
388,201814,20181209,3,0,0,0,24,3.413793103,5.076923077,5.660714286,3.481481482,0,0.017857143,0.014705882,0.161764705,0,0,123,198,24,0,1,2,1,3,4158,5170,378,397,29,31
393,201814,20181209,4,1,0,1,23,4.45,5.677419355,6.8,2.785714286,0.05,0.04,0.014084507,0.098591549,1,0,192,176,14,2,1,0,2,9,4157,4721,377,363,27,22
389,201814,20181209,5,0,0,1,20,6.727272727,3.84,9.416666667,5.523809524,0.022727272,0,0,0.144927536,1,0,297,96,1,1,0,0,2,6,4417,5105,401,392,31,30
397,201814,20181209,6,1,1,0,15,2.903225807,5.542857143,2.854166667,4,0.096774193,0.083333333,0,0.09090909,1,0,100,194,10,3,0,1,0,8,3997,4509,363,346,22,20
414,201814,20181209,7,0,0,0,21,4.4,4.5,6,3.4,0,0,0,0.096774193,1,0,151,144,19,0,0,1,1,7,3529,4162,320,320,11,9
407,201814,20181209,8,1,1,0,26,9.416666667,5.523809524,6.727272727,3.84,0,0.022727273,0.066666666,0.155555555,0,0,232,116,6,0,2,1,2,5,3761,4403,341,338,18,16
399,201814,20181209,9,1,1,0,29,7.245614035,3.944444444,6.352941177,2.428571429,0.035087719,0,0.021505376,0.118279569,1,0,434,142,21,2,1,3,0,8,4055,4764,368,366,23,25
403,201814,20181209,10,0,0,1,14,3.545454546,3.814814815,7.722222222,2.8,0,0.027777778,0.056338028,0.154929577,0,0,171,103,15,0,0,1,1,0,3420,4116,310,316,8,8
404,201814,20181209,11,0,1,0,17,3.791666667,3.935483871,4.454545455,2.904761905,0,0.022727273,0.036363636,0.127272727,0,0,96,122,5,0,1,0,1,10,3456,4302,314,330,10,13
405,201814,20181209,12,1,1,0,34,3.555555556,5.52,4.818181818,4.458333333,0,0.022727273,0.032786885,0.098360655,0,0,162,138,34,0,0,2,1,13,4111,4756,373,365,24,24
408,201814,20181209,13,1,0,1,21,4.302325581,3.56,8.674418605,2.173913044,0,0.023255814,0,0.102941176,0,0,226,89,41,0,0,1,2,0,3718,4366,338,335,16,15
390,201814,20181209,14,0,1,0,24,8.674418605,2.173913044,4.302325581,3.56,0.023255813,0,0.015151515,0.136363636,1,0,386,50,13,1,0,2,1,3,3628,4261,329,327,15,11
385,201814,20181206,15,0,0,1,9,3.191489362,3,6.48,8.25,0,0.04,0.014925373,0.104477611,0,0,195,60,45,0,1,1,0,2,3322,4093,302,314,5,7
406,201814,20181209,16,1,1,1,27,5.660714286,3.481481482,3.413793103,5.076923077,0.017857142,0,0.012048192,0.084337349,1,0,347,94,30,1,0,2,1,6,3185,3686,289,283,2,2
398,201814,20181209,17,1,1,1,34,7.541666667,9,7.333333333,2.566666667,0,0,0.044444444,0.155555555,0,0,223,189,42,0,0,3,2,-1,3937,4719,357,363,19,22
415,201814,20181210,18,0,0,1,7,5.428571429,3.666666667,2.181818182,5.095238095,0,0.045454546,0.017857142,0.071428571,1,0,199,77,9,0,1,1,0,0,3749,4410,340,339,17,17
392,201814,20181209,19,0,0,0,33,7.333333333,2.566666667,7.541666667,9,0,0,0,0.066666666,1,0,344,77,14,0,0,3,1,5,4281,4925,389,378,30,29
411,201814,20181209,20,0,1,0,28,6.09375,3.333333333,3.214285714,4.565217391,0.03125,0.023809524,0.016129032,0.096774193,1,0,198,100,3,1,1,1,2,7,3952,4830,359,371,20,27
412,201814,20181209,21,0,1,0,40,5.275862069,6.676470588,5,3.818181818,0.034482758,0.085714286,0,0.031746031,1,0,175,227,22,1,0,3,1,12,4149,4612,377,354,27,21
413,201814,20181209,22,0,1,0,27,6.8,2.785714286,4.45,5.677419355,0.04,0.05,0.037735849,0.132075471,0,0,170,78,0,1,1,1,2,6,2854,3508,259,269,1,1
400,201814,20181209,23,1,1,1,24,7.263157895,2.2,7.538461539,2.105263158,0,0.025641026,0.015873015,0.206349206,0,0,299,55,23,0,1,2,1,3,3436,4180,312,321,9,10
409,201814,20181209,24,0,0,1,23,6.352941177,2.428571429,7.245614035,3.944444444,0,0.035087719,0.020833333,0.104166666,0,0,222,34,6,0,1,3,0,2,3265,3781,296,290,4,3
410,201814,20181209,25,0,0,0,21,7.538461539,2.105263158,7.263157895,2.2,0.025641025,0,0,0.034482758,1,0,300,40,6,1,0,2,1,0,4115,4855,374,373,26,28
394,201814,20181209,26,1,1,1,26,6,3.4,4.4,4.5,0,0,0,0.107142857,0,0,203,85,17,0,0,1,1,12,4470,5261,406,404,32,32
395,201814,20181209,27,1,1,0,20,7.722222222,2.8,3.545454546,3.814814815,0.027777777,0,0.045454545,0.166666666,1,0,305,84,27,1,0,2,0,6,4103,4772,373,367,24,26
416,201814,20181210,28,1,1,0,21,2.181818182,5.095238095,5.428571429,3.666666667,0.045454545,0,0,0.0625,0,0,60,214,12,1,0,0,1,14,3359,4007,305,308,6,6
391,201814,20181209,29,0,0,1,6,2.854166667,4,2.903225807,5.542857143,0.083333333,0.096774194,0.016393442,0.147540983,0,0,162,52,25,4,0,0,0,6,3245,3860,295,296,3,4
401,201814,20181209,30,1,0,1,14,3.214285714,4.565217391,6.09375,3.333333333,0.023809523,0.03125,0.015384615,0.153846153,0,0,174,105,39,1,0,2,0,0,3617,4436,328,341,13,18
386,201814,20181206,31,1,1,0,30,6.48,8.25,3.191489362,3,0.04,0,0.017543859,0.052631578,1,0,162,264,0,1,0,0,4,2,3355,3973,305,305,6,5
402,201814,20181209,32,1,0,1,16,5,3.818181818,5.275862069,6.676470588,0.085714285,0.034482759,0.017543859,0.263157894,0,0,204,84,29,3,0,1,1,2,3951,4481,359,344,20,19
446,201815,20181216,1,0,0,1,14,3.325581395,2.727272727,5.5,7.962962963,0.046511627,0,0.015384615,0.123076923,0,0,193,60,50,2,1,1,1,0,3834,4998,348,357,19,23
434,201815,20181216,2,1,1,0,40,5.5,7.962962963,3.325581395,2.727272727,0,0.046511628,0,0.092307692,1,0,220,215,11,0,0,2,2,12,3550,4687,322,334,14,16
437,201815,20181216,3,1,1,0,20,5,4.93877551,5.961538462,4.047619048,0,0.038461539,0.027027027,0.108108108,1,0,128,242,3,0,2,1,1,6,3927,5199,357,371,22,28
435,201815,20181216,4,1,1,1,14,6.888888889,3.162162162,7.172413793,4.038461539,0,0,0.015625,0.046875,0,0,195,117,9,0,0,1,1,0,3724,4603,338,328,17,13
448,201815,20181217,5,1,0,1,9,3.441176471,4.260869565,4.837837838,4.84375,0.029411764,0.027027027,0.017543859,0.070175438,0,0,149,98,32,1,1,1,0,2,3450,4671,313,333,11,15
436,201815,20181216,6,1,1,0,24,7.896551724,3.344827586,4.170212766,4.631578947,0,0.021276596,0.034482758,0.068965517,1,0,232,97,3,0,1,2,1,3,3495,4562,317,325,12,12
431,201815,20181216,7,1,1,0,30,3.411764706,4.170731707,4.534883721,4.25,0.029411764,0,0,0.12,1,0,123,171,7,1,0,1,2,9,4022,5115,365,365,24,26
419,201815,20181215,8,0,1,0,17,4.909090909,4.785714286,4.38,1.6,0.03030303,0.04,0.016393442,0.098360655,1,0,175,134,13,1,1,2,0,3,4070,5062,370,361,26,24
441,201815,20181216,9,0,0,1,0,3.666666667,5.090909091,7.111111111,4.564102564,0.023809523,0,0.015625,0.140625,0,0,180,112,26,1,1,0,0,0,3654,4658,332,332,15,14
421,201815,20181215,10,1,0,1,16,4.38,1.6,4.909090909,4.785714286,0.04,0.03030303,0,0.114285714,0,0,238,32,19,2,0,0,1,9,4436,5362,403,383,32,30
423,201815,20181216,11,0,0,0,13,7.172413793,4.038461539,6.888888889,3.162162162,0,0,0,0.072727272,1,0,208,105,0,0,0,1,1,-1,2898,3812,263,272,1,1
424,201815,20181216,12,0,0,1,17,4.170212766,4.631578947,7.896551724,3.344827586,0.021276595,0,0.015151515,0.106060606,0,0,235,88,39,1,0,0,1,10,3370,4180,306,298,8,4
420,201815,20181215,13,0,1,0,29,5.411764706,2.764705882,4.951219512,2.903225807,0,0,0,0.098039215,0,0,239,47,55,0,0,2,0,15,4103,4982,373,355,27,22
429,201815,20181216,14,1,1,0,23,7.111111111,4.564102564,3.666666667,5.090909091,0,0.023809524,0.03030303,0.09090909,1,0,192,178,0,0,1,0,2,9,3345,4125,304,294,6,3
433,201815,20181216,15,1,0,1,13,-0.739130435,6.615384615,4.321428571,3.303030303,0.04347826,0,0.020408163,0.163265306,0,0,20,172,37,1,1,0,0,13,3986,4789,362,342,23,20
418,201815,20181213,16,1,0,1,28,6.25,3.529411765,6.11627907,4.958333333,0,0.046511628,0.037735849,0.188679245,0,0,234,60,9,0,0,2,2,0,3288,4431,298,316,4,8
442,201815,20181216,17,0,0,1,17,-1.03030303,7.8,7.869565217,5.5,0,0.043478261,0.018867924,0.150943396,0,0,37,156,71,0,0,0,1,10,3261,4183,296,298,3,4
430,201815,20181216,18,1,1,0,41,7.869565217,5.5,-1.03030303,7.8,0.04347826,0,0,0.095238095,1,0,198,220,17,1,0,2,3,6,4203,5272,382,376,29,29
427,201815,20181216,19,0,0,1,10,7.162162162,5.052631579,5.583333333,6.32,0.027027027,0.055555556,0,0.25,1,0,272,96,7,1,0,1,0,3,3350,4531,304,323,6,10
