Seq,GameSeq,DimDateKey,DimTeamKey,HomeAway,SU_Win_Flag,ATS_Win_Flag,TeamScore,Off_Pass,Off_Run,Def_Pass,Def_Run,Int_Rt,Def_Int_Rt,Fuml_Rt,Pen_Rt,Yrd_Winner,DefRank,Pass_Yards,Rush_Yards,Sack_Yards,Int,Net_Fuml,Pass_TDs,Rush_TDs,Other_Points,tot_yrd_last_10,tot_yrd_season,tot_ypg_last_10,tot_ypg_season,last_10_game_ypg_rank,season_ypg_rank
288,201801,20180909,17,1,1,0,27,7.379310345,4.137931035,5.789473684,4,0.068965517,0.078947368,0,0.120689655,0,0,222,120,8,2,0,2,0,13,3401,342,309,342,9,19
285,201801,20180909,18,1,1,0,24,5.384615385,3.625,5.916666667,3.6,0,0.083333333,0.014084507,0.098591549,1,0,227,116,17,0,1,2,0,10,3514,319,319,319,15,15
294,201801,20180909,19,1,1,0,27,6.268292683,3.935483871,3.783783784,4.911764706,0.024390243,0.027027027,0.041666666,0.083333333,1,0,267,122,10,1,2,3,0,6,3810,371,346,371,26,25
287,201801,20180909,20,1,0,1,40,9.239130435,3.307692308,14.89285714,3.294117647,0,0,0.033898305,0.13559322,0,0,432,43,7,0,2,3,2,5,3891,475,353,475,29,30
295,201801,20180909,21,1,0,1,15,5.025641026,4.956521739,4.705882353,4.892857143,0.025641025,0.029411765,0.016129032,0.096774193,1,0,210,114,14,1,1,0,1,8,2951,316,268,316,2,13
303,201801,20180910,22,0,1,0,48,7.043478261,4.694444444,5.769230769,2.6,0.04347826,0.096153846,0.016949152,0.118644067,0,0,180,169,18,1,1,2,2,20,3867,349,351,349,28,20
306,201801,20180910,23,1,0,1,13,7.243902439,4.130434783,6.382352941,5.384615385,0.073170731,0,0,0.171875,1,0,300,95,3,3,0,0,1,6,3593,387,326,387,18,26
276,201801,20180906,24,1,1,0,18,2.864864865,4.185185185,4.234042553,4.111111111,0.027027027,0.021276596,0.03125,0.171875,0,0,119,113,13,1,1,0,2,4,3257,206,296,206,8,3
281,201801,20180909,25,0,1,0,21,6.466666667,4.542857143,2.191489362,4.657894737,0.066666666,0.021276596,0.0375,0.15,1,0,313,159,22,3,3,1,2,0,3600,425,327,425,20,29
289,201801,20180909,26,1,0,1,28,7.923076923,5.590909091,9.142857143,3.925925926,0.019230769,0,0.027027027,0.094594594,1,0,418,123,6,1,1,3,0,7,4016,541,365,541,32,32
282,201801,20180909,27,0,0,1,16,5.916666667,3.6,5.384615385,3.625,0.083333333,0,0.032786885,0.049180327,0,0,237,90,24,3,1,1,0,9,2859,310,259,310,1,11
302,201801,20180909,28,0,0,1,24,4.769230769,4,7.975,4.5625,0.051282051,0.075,0.054545454,0.127272727,0,0,242,64,56,2,1,3,0,3,3201,301,291,301,5,9
304,201801,20180910,29,0,1,0,33,6.382352941,5.384615385,7.243902439,4.130434783,0,0.073170732,0.016666666,0.133333333,0,0,225,140,8,0,0,2,0,19,3817,362,347,362,27,23
298,201801,20180909,30,0,1,0,48,14.89285714,3.294117647,9.239130435,3.307692308,0,0,0.016129032,0.112903225,1,0,417,112,0,0,0,4,1,13,3691,522,335,522,23,31
299,201801,20180909,31,0,0,0,20,5.789473684,4,7.379310345,4.137931035,0.078947368,0.068965517,0,0.074626865,1,0,220,116,0,3,0,0,1,13,3695,328,335,328,23,17
291,201801,20180909,32,0,1,0,24,7.242424242,4.333333333,3.805555556,4.533333333,0,0.027777778,0.04,0.12,1,0,247,182,8,0,1,2,1,3,3160,421,287,421,4,28
329,201802,20180916,1,0,0,1,0,2.714285714,3.6,9.705882353,2.727272727,0.035714285,0.029411765,0,0.209302325,0,0,83,54,7,1,0,0,0,0,3532,512,321,256,13,3
320,201802,20180916,2,1,1,0,31,9.714285714,5.3125,6.404255319,6.722222222,0.035714285,0.021276596,0.05,0.033333333,1,0,272,170,0,1,0,2,2,3,3792,642,344,321,28,11
307,201802,20180913,3,0,0,0,23,5.79661017,3,6.30952381,3.857142857,0.033898305,0,0.024691358,0.086419753,1,0,359,66,17,2,1,2,1,2,4028,791,366,395,31,28
315,201802,20180916,4,1,0,1,20,4.552631579,3.818181818,7.724137931,4.192307692,0.052631578,0,0.033333333,0.1,0,0,209,84,36,2,0,1,1,6,3542,633,322,316,15,9
314,201802,20180916,5,0,0,1,24,6.404255319,6.722222222,9.714285714,5.3125,0.021276595,0.035714286,0,0.107692307,0,0,318,121,17,1,0,3,0,3,3425,645,311,322,10,12
337,201802,20180917,6,1,1,0,24,4.722222222,3.185185185,4.238095238,3.363636364,0.055555555,0.023809524,0,0.111111111,1,0,185,86,15,2,0,2,0,10,3275,661,297,330,6,17
308,201802,20180913,7,1,1,0,34,6.30952381,3.857142857,5.79661017,3,0,0.033898305,0.014285714,0.128571428,0,0,265,108,0,0,0,4,0,6,3278,501,298,250,7,2
331,201802,20180916,8,0,0,0,18,6.727272727,3.444444444,4.815789474,2.695652174,0.03030303,0,0.05,0.066666666,1,0,234,93,12,1,0,1,1,4,3694,819,335,409,22,29
317,201802,20180916,9,1,1,0,20,6.4,5.52,3.22,2.058823529,0,0,0.02,0.12,1,0,160,138,0,0,0,1,1,6,3752,530,341,265,25,5
313,201802,20180916,10,1,1,1,20,5.888888889,6,8.303030303,3.407407407,0.027777777,0,0,0.09375,1,0,217,168,5,1,0,0,2,6,3770,740,342,370,27,24
330,201802,20180916,11,0,0,0,27,5.654545455,5.444444444,3.3125,6.785714286,0,0,0.01369863,0.136986301,1,0,329,98,18,0,1,3,0,6,3438,696,312,348,11,21
309,201802,20180916,12,1,0,0,29,4.891304348,4.083333333,7.98,3.777777778,0,0.02,0.028571428,0.1,0,0,253,98,28,0,0,1,0,22,2989,648,271,324,1,14
332,201802,20180916,13,0,0,1,17,7.444444444,5.692307692,7.608695652,2.941176471,0.027777777,0,0.032258064,0.177419354,1,0,289,148,21,1,0,2,0,3,3560,771,323,385,16,26
333,201802,20180916,14,0,1,0,21,5.46875,3.714285714,5.020408163,2.954545455,0.0625,0,0,0.1,0,0,177,104,2,2,0,2,1,0,3567,463,324,231,18,1
316,201802,20180916,15,1,1,0,31,8.377777778,4.333333333,5.567567568,3.416666667,0.022222222,0,0.028985507,0.101449275,1,0,377,104,0,1,1,4,0,3,3558,782,323,391,16,27
334,201802,20180916,16,0,1,0,42,10.96551724,5.08,7.081967213,2.538461539,0,0,0.055555555,0.222222222,0,0,322,127,4,0,1,6,0,0,3756,744,341,372,25,25
326,201802,20180916,17,0,1,0,20,2.814814815,4.35483871,6.954545455,2.210526316,0,0.045454546,0.051724137,0.034482758,0,0,122,135,46,0,2,2,1,-1,3533,564,321,282,13,6
327,201802,20180916,18,0,1,0,29,7.98,3.777777778,4.891304348,4.083333333,0.02,0,0,0.117647058,1,0,412,68,13,1,0,4,0,1,3651,706,331,353,21,22
336,201802,20180916,19,0,0,1,20,5.567567568,3.416666667,8.377777778,4.333333333,0,0.022222222,0.016393442,0.032786885,0,0,220,82,14,0,1,2,0,6,3021,618,274,309,2,8
321,201802,20180916,20,1,1,1,21,4.815789474,2.695652174,6.727272727,3.444444444,0,0.03030303,0.032786885,0.06557377,0,0,213,62,30,0,2,2,0,7,3611,688,328,344,19,20
325,201802,20180916,21,0,0,1,13,3.22,2.058823529,6.4,5.52,0,0,0.014925373,0.044776119,0,0,220,35,59,0,1,1,0,6,3182,516,289,258,5,4
318,201802,20180916,22,1,0,1,12,6.954545455,2.210526316,2.814814815,4.35483871,0.045454545,0,0.063492063,0.111111111,1,0,320,42,14,2,1,1,0,5,3741,644,340,322,23,12
319,201802,20180916,23,0,0,0,19,8.303030303,3.407407407,5.888888889,6,0,0.027777778,0,0.066666666,0,0,281,92,7,0,0,1,1,5,3304,669,300,334,8,18
328,201802,20180916,24,0,0,1,21,6.039215686,3.791666667,10.97142857,1.869565217,0,0.028571429,0.026666666,0.08,0,0,321,91,13,0,2,1,2,0,4056,878,368,439,32,31
324,201802,20180916,25,1,0,1,37,7.081967213,2.538461539,10.96551724,5.08,0,0,0.013513513,0.162162162,1,0,442,33,10,0,0,3,2,2,3993,1012,363,506,30,32
335,201802,20180916,26,0,1,0,31,7.724137931,4.192307692,4.552631579,3.818181818,0,0.052631579,0.036363636,0.109090909,1,0,240,109,16,0,0,3,1,3,3741,654,340,327,23,16
312,201802,20180916,27,1,1,1,30,3.3125,6.785714286,5.654545455,5.444444444,0,0,0.016666666,0.15,0,0,156,190,50,0,0,2,1,9,3815,677,346,338,29,19
338,201802,20180917,28,0,0,1,17,4.238095238,3.363636364,4.722222222,3.185185185,0.023809523,0.055555556,0.046875,0.078125,0,0,202,74,24,1,1,2,0,3,3467,615,315,307,12,7
311,201802,20180916,29,1,1,0,34,9.705882353,2.727272727,2.714285714,3.6,0.029411764,0.035714286,0,0.074626865,1,0,342,90,12,1,0,1,3,6,3176,846,288,423,4,30
310,201802,20180916,30,1,1,0,27,10.97142857,1.869565217,6.039215686,3.791666667,0.028571428,0,0.017241379,0.068965517,1,0,393,43,9,1,1,4,0,-1,3108,709,282,354,3,23
322,201802,20180916,31,1,1,0,20,7.608695652,2.941176471,7.444444444,5.692307692,0,0.027777778,0.017543859,0.140350877,0,0,183,100,8,0,0,2,0,6,3628,633,329,316,20,9
323,201802,20180916,32,1,0,1,9,5.020408163,2.954545455,5.46875,3.714285714,0,0.0625,0.028169014,0.098591549,1,0,269,65,23,0,1,0,0,9,3388,648,308,324,9,14
358,201803,20180923,1,1,0,1,14,4.766666667,2.944444444,4.421052632,3.935483871,0.1,0.02631579,0.041666666,0.125,0,0,168,53,25,3,1,2,0,0,3289,810,299,270,7,4
346,201803,20180923,2,1,0,1,37,9.052631579,2.181818182,7.72,5.296296296,0,0,0,0.083333333,0,0,359,48,15,0,0,5,0,2,3903,1221,354,407,28,30
343,201803,20180923,3,1,1,0,27,6.023809524,2.75,4.162162162,5,0,0.027027027,0.014285714,0.1,1,0,265,77,12,0,0,1,2,6,3225,992,293,330,6,16
359,201803,20180923,4,0,1,0,27,5.28,3.368421053,4.406779661,2.333333333,0,0.016949153,0.047619047,0.19047619,0,0,164,128,32,0,0,1,2,6,2988,922,271,307,1,11
342,201803,20180923,5,1,1,0,31,5.76,5.609756098,6.416666667,5.076923077,0,0.083333333,0.015151515,0.045454545,1,0,147,230,3,0,0,2,2,3,3993,1146,363,382,30,26
350,201803,20180923,6,0,1,0,16,4.421052632,3.935483871,4.766666667,2.944444444,0.026315789,0.1,0.014492753,0.101449275,1,0,194,122,26,1,1,0,1,9,3138,1137,285,379,5,24
360,201803,20180923,7,0,0,1,21,6.416666667,5.076923077,5.76,5.609756098,0.083333333,0,0,0.06557377,1,0,330,66,22,4,0,2,1,0,3906,1035,355,345,29,19
339,201803,20180920,8,1,1,0,21,3.902439024,4.03030303,4.636363636,3.566666667,0,0.060606061,0.027027027,0.067567567,1,0,190,133,30,0,0,0,2,7,3483,879,316,293,11,7
353,201803,20180923,9,0,0,1,13,2.717948718,8.736842105,6.142857143,2.897435897,0.051282051,0,0.017241379,0.120689655,0,0,137,166,31,2,1,1,0,6,3332,954,302,318,8,14
361,201803,20180923,10,0,0,1,14,4.162162162,5,6.023809524,2.75,0.027027027,0,0.016393442,0.213114754,0,0,173,120,19,1,0,0,2,0,3363,782,305,260,9,1
364,201803,20180923,11,1,1,0,26,6.702702703,4.818181818,3.821428571,4.684210526,0.027027027,0.035714286,0.014285714,0.085714285,1,0,255,159,7,1,0,2,0,12,3626,1183,329,394,18,29
362,201803,20180923,12,0,0,1,17,4.387755102,5.882352941,11,4.742857143,0,0.05,0.03030303,0.166666666,0,0,240,100,25,0,1,2,0,3,3524,803,320,267,15,3
365,201803,20180923,13,1,0,1,22,8.162790698,3.105263158,7.060606061,4.222222222,0.023255813,0,0.016129032,0.112903225,1,0,368,59,17,1,1,2,0,8,3686,925,335,308,22,12
351,201803,20180923,14,0,0,0,16,2.744186047,5.230769231,4.738095238,4.342857143,0,0.023809524,0,0.196428571,0,0,141,68,23,0,0,1,0,9,3070,890,279,296,2,9
368,201803,20180923,15,1,0,1,6,3.648648649,4.578947368,2.416666667,4.285714286,0,0,0.035714285,0.142857142,1,0,145,87,10,0,1,0,0,6,3458,978,314,326,10,15
367,201803,20180923,16,1,1,0,38,7.5,2.75,6.029411765,6.137931035,0,0,0.029411764,0.088235294,0,0,307,77,7,0,0,3,2,3,3518,1057,319,352,14,20
366,201803,20180923,17,1,1,0,28,12.92,2.928571429,7.261904762,3.40625,0,0.047619048,0,0.23076923,0,0,332,41,9,0,0,4,0,0,3792,1093,344,364,26,23
341,201803,20180923,18,1,0,1,6,4.406779661,2.333333333,5.28,3.368421053,0.016949152,0,0.061538461,0.092307692,1,0,278,14,18,1,2,1,0,-1,3711,914,337,304,23,10
354,201803,20180923,19,0,0,1,10,3.821428571,4.684210526,6.702702703,4.818181818,0.035714285,0.027027027,0,0.106382978,0,0,120,89,13,1,0,1,0,3,3714,879,337,293,23,7
352,201803,20180923,20,0,1,0,43,7.72,5.296296296,9.052631579,2.181818182,0,0,0.012987012,0.142857142,1,0,391,143,5,0,0,3,2,8,3625,1164,329,388,18,27
355,201803,20180923,21,0,1,0,27,7.060606061,4.222222222,8.162790698,3.105263158,0,0.023255814,0.033333333,0.05,0,0,265,114,32,0,0,2,1,6,3644,995,331,331,20,17
340,201803,20180920,22,0,0,1,17,4.636363636,3.566666667,3.902439024,4.03030303,0.06060606,0,0.015873015,0.095238095,0,0,161,107,8,2,1,0,2,3,3492,926,317,308,13,12
356,201803,20180923,23,0,0,1,20,7.261904762,3.40625,12.92,2.928571429,0.047619047,0,0.013513513,0.108108108,1,0,325,109,20,2,0,1,1,6,3789,1069,344,356,26,22
345,201803,20180923,24,1,1,1,20,4.738095238,4.342857143,2.744186047,5.230769231,0.023809523,0,0.051948051,0.129870129,1,0,227,152,28,1,1,1,1,6,3485,1004,316,334,11,18
370,201803,20180924,25,0,1,0,30,7.731707317,3.545454546,7.037735849,3.9375,0.024390243,0.056603774,0.015873015,0.206349206,0,0,335,78,18,1,0,3,0,9,4065,1272,369,424,32,31
349,201803,20180923,26,0,0,1,23,6.375,7.05,9.351351351,4.885714286,0,0.027027027,0.038461538,0.076923076,0,0,215,141,11,0,2,2,1,2,3565,864,324,288,16,6
347,201803,20180923,27,0,0,1,27,6.029411765,6.137931035,7.5,2.75,0,0,0.047619047,0.222222222,1,0,228,178,23,0,0,2,1,6,4033,1411,366,470,31,32
363,201803,20180923,28,1,1,0,24,6.142857143,2.897435897,2.717948718,8.736842105,0,0.051282051,0.014925373,0.149253731,1,0,182,113,10,0,0,2,1,3,3128,780,284,260,4,1
357,201803,20180923,29,1,1,0,35,9.351351351,4.885714286,6.375,7.05,0.027027027,0,0.013888888,0.083333333,1,0,350,171,4,1,1,3,1,7,3658,1143,332,381,21,25
369,201803,20180924,30,1,0,1,27,7.037735849,3.9375,7.731707317,3.545454546,0.056603773,0.024390244,0.014492753,0.130434782,1,0,392,63,19,3,1,3,0,6,3711,1181,337,393,23,28
348,201803,20180923,31,0,1,0,9,2.416666667,4.285714286,3.648648649,4.578947368,0,0,0,0.06779661,0,0,83,150,25,0,0,0,0,9,3096,841,281,280,3,5
344,201803,20180923,32,1,1,0,31,11,4.742857143,4.387755102,5.882352941,0.05,0,0,0.109090909,1,0,220,166,0,1,0,2,2,3,3607,1067,327,355,17,21
